,WORKER GRADE THREE,,,,,, 2.42 ,,,
,WORKER GRADE TWO,,,,,, 2.35 ,,,
,WORKER GRADE ONE,,,,,, 2.35 ,,,
,Cement per 50kg bag,,,,,,,,,
,Price ,,,,,, 12.99 ,,,
,Loading,,,,,,,,,
,Offloading,,,,,,,,,
,Transport,,,,,, 1.00 ,,,
,Total cost,,,,,, 13.99 ,,,
,River Sand,,,,,, 30.00 ,,,
,Loading,,,,,, 2.00 ,,,
,Offloading,,,,,, 2.00 ,,,
,Transport,,,,,, 16.00 ,,,
,Total cost,,,,,, 50.00 ,,,
,Pit  Sand,,,,,, 30.00 ,,,
,350 x 350 x 6 mm ceramic floor tiles,, 9.75 ,m2,,, 9.75 ,,,
,Tylon adhesive,, 6.90 ,p 20kg,,, 6.90 ,,,
,Tiling Grout,, 6.67 ,p 5kg,,, 6.67 ,,,
,Tile spacers(floor),, 4.00 ,/200 p pack,,, 4.00 ,,,
,Plastering Team,,,,,,,,,
,Plasterer,,,,,,,,,
,SW1, 4.39 ,p hr x 9 hrs x 1,,,, 4.39 ,,,
,SW2, 4.11 ,p hr x 9 hrs x 2,,,, 8.23 ,,,
,SW3, 3.87 ,p hr x 9 hrs x 3,,,, 11.62 ,,,
,SW4, 3.61 ,p hr x 9 hrs x 3,,,, 10.83 ,,,
,, = applied Factor / 9 ,,,,, 35.07 ,,,
,Plasterer & Team,,,,,,,,,
,Plasterer & Team (P & 1) - (Tiler Gang),,,,,, 35.07 ,,,
,Assitant,,2.35,p hr x9 hrs p day ,,, 21.11 ,,,
,,,,,,, 56.17 ,,,
,OR,,,,,,,,,
,Plasterer & Team (P & 2) - (Screed Gang),,,,,, 35.07 ,,,
,Assitant,,2.35,p hr x9 hrs p day x 2,,, 42.21 ,,,
,,,,,,, 77.28 ,,,
,SCREED   (1:2),,,,,,,,,
,Labourer, 21.11 ,p day / 120 bgs p d x 7.50 bg p m3 Handle,,,, 1.32 ,,,
,Cement, 13.99 ,p bg x 7.50 bgs x 1.01 waste,,,, 106.01 ,,,
,Sand, 50.00 ,p m3 x 1.30 m3 x 1.15 waste,,,, 74.75 ,,,
,,,,,,, 182.08 ,,,
,SCREED   (1:3),,,,,,,,,
,Labourer, 21.11 ,p day / 120 bgs p d x 10.6 bg p m3 Handle,,,, 1.86 ,,,
,Cement, 13.99 ,p bg x 10.6 bgs x 1.01 waste,,,, 149.83 ,,,
,Sand, 50.00 ,p m3 x 1.30 m3 x 1.15 waste,,,, 44.85 ,,,
,,,,,,, 196.54 ,,,
,SCREED   (1:4),,,,,,,,,
,Labourer, 27.44 ,/120bags per day x8.9m3 handle,,,, 1.57 ,,,
,Cement, 13.99 ,x8.9bgsx1.01 waste,,,, 125.80 ,,,
, Sand, 50.00 ,pm3x1.50m3x1.15 waste,,,, 51.75 ,,,
,,,,,,, 179.12 ,,,
,SCREED   (1:5),,,,,,,,,
,Labourer, 21.11 ,/120bagsx7.8,,,, 1.37 ,,,
,Cement , 13.99 ,pbagx7.8x1.01waste,,,, 110.25 ,,,
,Sand , 50.00 ,pm3x1.63x1.15 waste,,,, 56.23 ,,,
,,,,,,, 167.86 ,,,
,Grano,,,,,,,,,
,Labourer, 21.11 ,p day / 120 bgs p d x 11.4 bg p m3 offload,,,, 2.01 ,,,
,Cement, 13.99 ,p bg x 11.4 bgs x 1.01 waste,,,, 161.14 ,,,
,Sand, 50.00 , p m3 x 1.30 m3 x 1.15 waste,,,, 44.85 ,,,
,,,,,,, 207.99 ,,,
,RATE BUILD UP,,,,,,,,,
,30 mm (Nominal) screed to receive floor finishes (else-where measured).,,,,,,,,,
,Labourer,,21.11,p day / 30m2  p d  scrabbing,,, 0.70 ,,,
,Screed gang ,,77.28,p day / 20 m2 p day,,, 3.86 ,,,
,Screed (1:4),,179.12,p m3 x 0.030m3 / m2 x 1.15 waste,,, 6.18 ,,,
,,,,,,, 10.75 ,,,
,L, 4.57 ,M,6.18,,,,,,
,40mm granolithic paving  steel trowelled to concrete floors Floors,,,,,,,,,
,Labourer,,21.11,p day / 30m2  p d  scrabbing,,, 0.70 ,,,
,Screed gang ,,77.28,p day / 20 m2 p day,,, 3.86 ,,,
,Screed (1:4),,179.12,p m3 x 0.040m3 per m2 x 1.15 waste,,, 8.24 ,,,
,Screed gang ,,77.28,p day / 20 m2 p day,,, 3.86 ,,,
,Grano.,,207.99,p m3 x 0.002m3 per m2 x 1.15 waste,,, 0.48 ,,,
,,,,,,, 17.15 ,,,
,L, 4.57 ,M,8.72,,,,,,
,50mm screed grading to falls  on top of concrete slab,,,,,,,,,
,Labourer,,21.11,p day / 30m2  p d  scrabbing,,, 0.70 ,,,
,Screed gang ,,77.28,p day / 20 m2 p day,,, 3.86 ,,,
,Screed (1:4),,179.12,p m3 x 0.050m3 per m2 x 1.15 waste,,, 10.30 ,,,
,,,,,,, 14.87 ,,,
,L, 4.57 ,M,10.30,,,,,,
,60mm screed grading to falls  on top of concrete slab,,,,,,,,,
,Labourer,,21.11,p day / 30m2  p d  scrabbing,,, 0.70 ,,,
,Screed gang ,,77.28,p day / 15 m2 p day,,, 5.15 ,,,
,Screed (1:3),,179.12,p m3 x 0.060m3 per m2 x 1.15 waste,,, 12.36 ,,,
,,,,,,, 18.21 ,,,
,L, 5.86 ,M,12.36,,,,,,
,300X300X6mm Ceramic floor tiles on floors ,,,,,,,,,
,Tiler & team  (T & T),,56.17,p day / 12m2 p day ,,, 2.81 ,,,
,Ceramic tiles ,, 10.00 ,/m2 x 1.05 waste,,, 10.50 ,,,
,Tylon adhesive,, 6.90 ,p 20kg /6 m2 covered x1.15 wst,,, 1.32 ,,,
,Tile grout pointing,, 6.67 ,/20kg/2m2 p kgx1.15 wst,,, 0.19 ,,,
,Tile spacers floor,,4.00,x15No. p m2/10 uses,,, 0.18 ,,,
,,,Applied  Factor x 0.15,,,, 15.00 ,,,
,L, 2.81 ,12.19,,,,,,,
,350X350X6mm Ceramic floor tiles on floors as described.,,,,,,,,,
,Tiler & team  (T & T),, 56.17 ,p day / 12m2 p day ,,, 2.81 ,,,
,Ceramic tiles ,, 9.75 ,/m2 x 1.05 waste,,, 10.24 ,,,
,Tylon adhesive,, 6.90 ,p 20kg /6 m2 covered x1.15 wst,,, 1.32 ,,,
,Tile grout,, 6.67 ,/20kgx5/10m2 p 5kgx1.15 wst,,, 0.77 ,,,
,Tile spacers floor,, 4.00 ,/200*15No. p m2/10 uses,,, 0.03 ,,,
,,,,,,, 15.17 ,,,
,L, 2.81 ,12.36,,,,,,,
,Mosaic tiles on screeds as described,,,,,,,,,
,Tiler & team  (T & T),, 56.17 ,p day / 3 m2 p day ,,, 18.72 ,,,
,Mosaic tiles,,40.00,/m2 x 1.05 waste,,, 42.00 ,,,
,Tylon adhesive,,6.90,p 20kg /4 m covered x1.15 wst,,, 1.98 ,,,
,Tile grout pointing,,6.67,/20kgx5/10m2 p 5kgx1.15 wst,,, 0.19 ,,,
,Tile spacers floor,,4.00,/200x88 p m2/10 uses,,, 0.18 ,,,
,,,,,,, 63.08 ,,,
,L, 18.72 ,44.35,,,,,,,
,Mosaic tiles on screeds as described in narrow widths,,,,,,,,,
,Tiler & team  (T & T),, 56.17 ,p day / 3 m2 p day ,,, 18.72 ,,,
,Mosaic tiles,,40.00,/m2 x 1.05 waste,,, 42.00 ,,,
,Tylon adhesive,,6.90,p 20kg /4 m covered x1.15 wst,,, 1.98 ,,,
,Tile grout pointing,,6.67,/20kgx5/10m2 p 5kgx1.15 wst,,, 0.19 ,,,
,Tile spacers floor,,4.00,/200x88 p m2/10 uses,,, 0.18 ,,,
,,,,,,, 63.08 ,,,
,L, 18.72 ,44.35,,,,,,,
,3x25mm Brass dividing strip,,,,,,,,,
,Screed gang ,, 56.17 ,p day /50m p day,,, 1.12 ,,,
,Dividing striP,, 6.00 ,/4mx1.05 waste,,, 1.58 ,,,
,,,,,,, 2.70 ,,,
,L, 1.12 , 1.58 ,,,,,,,
,Fair pointed exposed edges,,,,,,,,,
,Tiler & team  (T & T),, 56.17 ,p day / 15m p day ,,, 3.74 ,,,
,,,,,,, 3.74 ,,,
,L, 3.74 ,,,,,,,,
,Cut & Fit tiles around shower outlet,,,,,,,,,
,Tiler & team  (T & T),, 56.17 ,p day / 7m p day ,,, 8.02 ,,,
,,,,,,, 8.02 ,,,
,L, 8.02 ,,,,,,,,
,Raking & cutting on tiles ,,,,,,,,,
,Tiler & team  (T & T),,56.17,p day /15 p day ,,, 3.74 ,,,
,,,,,,, 3.74 ,,,
,L, 3.74 ,,,,,,,,
,Circular cutting on tiles ,,,,,,,,,
,Tiler & team  (T & T),,56.17328621,p day /10 p day ,,, 5.62 ,,,
,,,,,,, 5.62 ,,,
,L, 5.62 ,,,,,,,,
,Skirting 150mm high as described.,,,,,,,,,
,Tiler & team  (T & T),,56.17,p day / 1.5 p day ,,, 5.62 ,,,
,Ceramic tiles ,,12.00,/m2 x 1.05 waste,,, 1.89 ,,,
,Tylon adhesive,,6.90,p 20kg /4 m covered x1.15 wst,,, 0.30 ,,,
,Tile grout pointing,,6.67,/20kgx5/10m2 p 5kgx1.15 wst,,, 0.03 ,,,
,Tile spacers floor,,4.00,/200x88 p m2/10 uses,,, 0.03 ,,,
,,,Applied  Factor x 0.15,,,, 7.86 ,,,
,L, 5.62 ,2.24,,,,,,,
,600X600X12mm Carpet floor tiles on floors as described.,,,,,,,,,
,Tiler & team  (T & T),,56.17328621,p day / 30 p day ,,, 1.87 ,,,
,Ceramic tiles ,,1500.00,/m2 X1.05wst,,," 1,575.00 ",,,
,,,,,,," 1,576.87 ",,,
,L, 1.87 ,1575.00,,,,,,,
,Circular cutting on tiles ,,,,,,,,,
,Tiler & team  (T & T),,56.17328621,p day /10 p day ,,, 5.62 ,,,
,,,,,,, 5.62 ,,,
,L, 5.62 ,0.00,,,,,,,
,Raking & cutting on tiles ,,,,,,,,,
,Tiler & team  (T & T),,56.17328621,p day /15 p day ,,, 3.74 ,,,
,,,,,,, 3.74 ,,,
,L, 3.74 ,0.00,,,,,,,
,Granite tiles 600x600x12mm incl. 1:4 screed as described.,,,,,,,,,
,Labourer,,p day / 30m2  p d  scrabbing,,,,#REF!,,,
,Screed gang ,,p day / 20 m2 p day,,,,#REF!,,,
,Screed (1:4),,p m3 x 0.038m3 per m2 x 1.15 waste,,,,#REF!,,,
,Tiler & team  (T & T),, 56.17 ,p day / 3 m2 p day ,,, 18.72 ,,,
,Granite tiles,,20.00,/m2 x 1.05 waste,,, 21.00 ,,,
,Tylon adhesive,,7.00,p 20kg /4 m covered x1.15 wst,,, 2.01 ,,,
,Tile grout pointing,,10.00,/20kgx5/10m2 p 5kgx1.15 wst,,, 0.29 ,,,
,Tile spacers floor,,0.05,/200x88 p m2/10 uses,,, 0.00 ,,,
,,,,,,, -   ,,,
,L,#REF!,#REF!,P.C.Sum,21.000,,,,,
,,,,,,,, 109.20 ,,
,75mm High skirting with cove at junction as described.,,,,,,, 8.19 ,,
,Labourer,,21.11,p day / 60m  p d  scrabbing,,, 0.35 ,,,
,Screed gang ,,56.17,p day /25 m p day,,, 2.25 ,,,
,Screed (1:4),,179.12,p m3 x 0.001m3 per m2 x 1.15 waste,,, 2.06 ,,,
,Grano.,,207.99,p m3 x 0.00002 x 1.15waste,,, 0.00 ,,,
,,,,,,, 4.66 ,,,
,L, 2.60 ,2.06,,,,,,,
,Ditto 75mm Skirting ,,,,,,,,,
,Labourer,,p day / 30m2  p d  scrabbing,,,,#REF!,,,
,Screed gang ,,p day / 20 m2 p day,,,,#REF!,,,
,Screed (1:4),,p m3 x 0.038m3 per m2 x 1.15 waste,,,,#REF!,,,
,Tiler & team  (T & T),,56.17328621,p day / 1.5 p day ,,, 2.81 ,,,
,Granite tiles,,4000.00,/m2 x 1.05 waste,,, 315.00 ,,,
,Tylon adhesive,,6.90,p 20kg /4 m covered x1.15 wst,,, 0.15 ,,,
,Tile grout pointing,,6.67,/20kgx5/10m2 p 5kgx1.15 wst,,, 0.01 ,,,
,Tile spacers floor,,4.00,/200x88 p m2/10 uses,,, 0.01 ,,,
,,,Applied  Factor x 0.075,,,,#REF!,,,
,L,#REF!,#REF!,P.C.Sum,315.000,,,,,
,Raking & cutting on tiles ,,,,,,,,,
,Tiler & team  (T & T),, 56.17 ,p day /15 p day ,,, 3.74 ,,,
,,,,,,, 3.74 ,,,
,L, 3.74 ,0.00,,,,,,,
,Circular cutting on tiles ,,,,,,,,,
,Tiler & team  (T & T),, 56.17 ,p day /10 p day ,,, 5.62 ,,,
,,,,,,, 5.62 ,,,
,L, 5.62 ,0.00,,,,,,,
,38mm screed to floors to receive carpet  tiles.,,,,,,,,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 1.41 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 0.07 ,,
,Screed (1:4),, 56.23 ,p m3 x 0.038m3 per m2 x 1.15 waste,,,, 2.46 ,,
,, 1.47 ,,,,,, 3.93 ,,
,L,, M ,2.46,,,,,,
,40mm granolithic paving  steel trowelled to concrete floors Floors,,,,,,,,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 1.41 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 0.07 ,,
,Screed (1:4),, 56.23 ,p d x 0.050 x 1.15 waste,,,, 3.23 ,,
,Grano.,, -   ,p m3 x 0.004m3 per m2 x 1.15 waste,,,, -   ,,
,, 1.47 ,,,,,, 4.71 ,,
,L,, M ,3.23,,,,,,
,75mm High skirting with cove at junction as described.,,,,,,,,,
,Labourer,, 42.21 ,p day / 60m  p d  scrabbing,,,, 0.05 ,,
,Screed gang ,, 77.28 ,p day /50 m p day,,,, 0.12 ,,
,Screed (1:4),, 56.23 ,p m3 x 0.004m3 per m2 x 1.15 waste,,,, 0.19 ,,
,Grano.,, -   ,p m3 x 0.004 x 1.15waste,,,, -   ,,
,,, = ,x applied factor x0.075,,,,,,
,, 0.17 ,,,,,, 0.36 ,,
,L,, M ,0.19,,,,,,
,300x300x8mm  Non slip Ceramic floor tiles finished with two coats of wax polish,,,,,,,,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 1.41 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 0.07 ,,
,Screed (1:5),,#REF!,p m3 x 0.040m3 per m2 x 1.15 waste,,,,#REF!,,
,Tiler & team  (T & T),,,77.27873894,p day / 1.5 m2 p day ,,, 25.76 ,,
,Ceramic tiles ,,,,/m2 x 1.05 waste,,, -   ,,
,Tylon adhesive,,,,p 20kg /4 m covered x1.15 wst,,, -   ,,
,Tile grout pointing,,,,/20kgx5/10m2 p 5kgx1.15 wst,,, -   ,,
,Tile spacers floor,,,,/200x88 p m2/10 uses,,, -   ,,
,Mosaic Tiles,, 60.00 ,,,,,,,
,,,,,,,,#REF!,,
,, 27.23 ,,,,,,,,
,L,, M ,#REF!,,,,,,
,Raking cutting and waste on ceramic tiles,,,,,,,,,
,Labourer,, 42.21 ,p day / 60m  p d  scrabbing,,,, 0.70 ,,
,Screed gang ,, 77.28 ,p day /50 m p day,,,, 1.55 ,,
,Screed (1:4),, 56.23 ,p m3 x 0.004m3 per m2 x 1.15 waste,,,, 2.59 ,,
,Grano.,, -   ,p m3 x 0.004 x 1.15waste,,,, -   ,,
,, 2.25 ,,,,,, 4.84 ,,
,L,, M ,2.59,,,,,,
,150x150x8mm Terra-coat red quary tiles  on floors,,,,,,,,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 1.41 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 0.07 ,,
,Screed (1:5),, 451.50 ,p m3 x 0.040m3 per m2 x 1.15 waste,,,, 20.77 ,,
,Tiler & team  (T & T),,,77.27873894,p day / 3 m2 p day ,,, 25.76 ,,
,Quarry tile,,,,/m2 x 1.05 waste,,, -   ,,
,1:3 mortar pointing,,,#REF!,x0.00345x1.15,,,#REF!,,
,,,,,,,,#REF!,,
,, 27.17 ,,,,,,,,
,L,, M ,#REF!,,,,,,
,Raking cutting and waste on ceramic tiles,,,,,,,,,
,Labourer,, 42.21 ,p day / 60m  p d  scrabbing,,,, 0.70 ,,
,Screed gang ,, 77.28 ,p day /50 m p day,,,, 1.55 ,,
,Screed (1:4),, 56.23 ,p m3 x 0.004m3 per m2 x 1.15 waste,,,, 2.59 ,,
,Grano.,, -   ,p m3 x 0.004 x 1.15waste,,,, -   ,,
,, 2.25 ,,,,,, 4.84 ,,
,L,, M ,2.59,,,,,,
,6x40mm Aluminium dividing strip,,,,,,,,,
,Screed gang ,, 77.28 ,p day /25 m p day,,,, 3.09 ,,
,Dividing striP,, -   ,x1.05 waste,,,, -   ,,
,, 3.09 ,,,,,, 3.09 ,,
,L,,,M,0.00,,,,,
,40mm granolithic paving  steel trowelled laid on cills.,,,,,,,,,
,Labourer,, 42.21 ,p day / 20m2  p d  scrabbing,,,, 2.11 ,,
,Screed gang ,, 1.32 ,p day / 15 m2 p day,,,, 0.09 ,,
,Screed (1:4),, 56.23 ,p d x 0.050 x 1.15 waste,,,, 3.23 ,,
,Grano.,, -   ,p m3 x 0.004m3 per m2 x 1.15 waste,,,, -   ,,
,, 2.20 ,,,,,, 5.43 ,,
,L,, M ,3.23,,,,,,
,100mm High skirting with cove at junction as described.,,,,,,,,,
,Labourer,, 42.21 ,p day / 60m  p d  scrabbing,,,, 0.70 ,,
,Screed gang ,, 77.28 ,p day /50 m p day,,,, 1.55 ,,
,Screed (1:4),, 56.23 ,p m3 x 0.004m3 per m2 x 1.15 waste,,,, 2.59 ,,
,Grano.,, -   ,p m3 x 0.004 x 1.15waste,,,, -   ,,
,, 2.25 ,,,,,, 4.84 ,,
,L,, M ,2.59,,,,,,
,300X300X9mm Ceramic floor tiles on floors as described.,,,,,,,,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 1.41 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 0.07 ,,
,Screed (1:5),,#REF!,p m3 x 0.040m3 per m2 x 1.15 waste,,,,#REF!,,
,Tiler & team  (T & T),,,77.27873894,p day / 3 p day ,,, 25.76 ,,
,Ceramic tiles ,,,2990.00,/m2 x 1.05 waste,,, 750.24 ,,
,Tylon adhesive,,,787.75,p 20kg /4 m covered x1.15 wst,,, 933.16 ,,
,Tile grout pointing,,,4057.20,/20kgx5/10m2 p 5kgx1.15 wst,,, 16.07 ,,
,Tile spacers floor,,,558.90,/200x88 p m2/10 uses,,, 24.59 ,,
,, 27.23 ,,,,,,#REF!,,
,L,, M ,#REF!,,,,,,
,Ditto 100mm high skirting,,,,,,,,,
,Tiler & team  (T & T),,,77.27873894,p day / 6  m2 p day ,,, 1.29 ,,
,Ceramic tiles ,,,,/m2 x 1.05 waste,,, -   ,,
,Tylon adhesive,,,787.75,p 20kg /4 m covered x1.15 wst,,, 22.65 ,,
,Tile grout pointing,,,4057.20,/20kgx5/10m2 p 5kgx1.15 wst,,, 11.66 ,,
,Tile spacers floor,,,558.90,/200x88 p m2/10 uses,,, 2.46 ,,
,,,,= APP FACTOR,x0.10,,, 38.06 ,,
,, 1.29 ,,,,,,,,
,L,, M ,36.77,,,,,,
,45X45X4mm Non slip Ceramic floor tiles on floors as described.,,,,,,,,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 1.41 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 0.07 ,,
,Screed (1:5),,#REF!,p m3 x 0.040m3 per m2 x 1.15 waste,,,,#REF!,,
,Tiler & team  (T & T),,,77.27873894,p day / 1.5 m2 p day ,,, 51.52 ,,
,Ceramic tiles ,,,,/m2 x 1.05 waste,,, -   ,,
,Tylon adhesive,,,787.75,p 20kg /4 m covered x1.15 wst,,, 226.48 ,,
,Tile grout pointing,,,4057.20,/20kgx5/10m2 p 5kgx1.15 wst,,, 116.64 ,,
,Tile spacers floor,,,558.90,/200x88 p m2/10 uses,,, 24.59 ,,
,,,,,,,,#REF!,,
,, 52.99 ,,,,,,,,
,L,, M ,#REF!,,,,,,
,230x115x30mm Mult coloured quary tiles as described,,,,,,,,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 1.41 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 0.07 ,,
,Screed (1:5),,#REF!,p m3 x 0.040m3 per m2 x 1.15 waste,,,,#REF!,,
,Tiler & team  (T & T),,,77.27873894,p day / 3 m2 p day ,,, 25.76 ,,
,Quarry tile,,,,/m2 x 1.05 waste,,, -   ,,
,1:3 mortar pointing,,,#REF!,x0.00345x1.15,,,#REF!,,
,,,,,,,,#REF!,,
,, 27.17 ,,,,,,,,
,L,, M ,#REF!,,,,,,
,Cut and fill around shower trap,,,,,,,,,
,Tiler & team  (T & T),,,77.27873894,p day / 10 no p day ,,, 7.73 ,,
,45x45 mosaic tiles,,,,x 0.045x0.045,,, -   ,,
,, 7.73 ,,,,,, 7.73 ,,
,L,,,M,0.000,,,,,
,Cut and fill around  wc pan,,,,,,,,,
,Tiler & team  (T & T),,,77.27873894,p day / 10 no p day ,,, 7.73 ,,
,300x300x9mm tiles,,,,x0.15x0.15,,, -   ,,
,, 7.73 ,,,,,, 7.73 ,,
,L,,,M,0.00,,,,,
,50mm screed to floors to receive carpet.,,,,,,,#REF!,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,,#REF!,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,,#REF!,,
,Screed (1:4),, 56.23 ,p m3 x 0.050m3 per m2 x 1.15 waste,,,,#REF!,,
,,#REF!,,,,,,,,
,L,, M ,#REF!,,,,,,
,38mm screed to concrete floors.,,,,,,,#REF!,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,,#REF!,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,,#REF!,,
,Screed (1:4),, 51.75 ,p m3 x 0.038m3 per m2  x 1.15 waste,,,,#REF!,,
,,#REF!,,,,,,,,
,L,, M ,#REF!,,,,,,
,40mm screed to concrete floors to receive ceramic tiles.,,,,,,,,,
,,,,,,,, 1.41 ,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 0.07 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 2.59 ,,
,Screed (1:4),, 56.23 ,p m3 x 0.040m3 per m2 x 1.15 waste,,,, 4.06 ,,
,, 1.47 ,,,,,,,,
,L,, M ,2.59,,,,,,
,40mm screed to concrete floors to receive grano.,,,,,,, 1.41 ,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 0.07 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 2.38 ,,
,Screed (1:4),, 51.75 ,p m3  x 0.04m3 per m2 x 1.15 waste,,,, 3.85 ,,
,, 1.47 ,,,,,,,,
,L,, M ,2.38,,,,,,
,50mm granolithic paving  steel trowelled to floors,,,,,,, 1.41 ,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 0.07 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 3.23 ,,
,Screed (1:4),, 56.23 ,p d x 0.050 x 1.15 waste,,,, -   ,,
,Grano.,, -   ,p m3 x 0.050m3 per m2 x 1.15 waste,,,, 4.71 ,,
,, 1.47 ,,,,,,,,
,L,, M ,3.23,,,,,,
,20x75mm High skirting with cove at junction as described.,,,,,,,,,
,,,,,,,, 0.70 ,,
,Labourer,, 42.21 ,p day / 60m  p d  scrabbing,,,, 3.86 ,,
,Screed gang ,, 77.28 ,p day /20 m p day,,,, 0.05 ,,
,Screed (1:4),, 56.23 ,p d x 0.01 x0.075x 1.15 waste,,,, -   ,,
,Grano.,, -   ,p m3 x 0.004 x 0.075m3 per m2 x 1.15 waste,,,, 4.62 ,,
,, 4.57 ,,,,,,,,
,L,, M ,0.05,,,,,,
,8 x 200x200 mm Ceramic floor tiles on floors.,,,,,,,,,
,,,,,,,, 12.88 ,,
,Tiler & team  (T & T),,,77.27873894,p day / 6  m2 p day ,,, -   ,,
,Ceramic tiles ,,,,/m2 x 1.05 waste,,, 226.48 ,,
,Tylon adhesive,,,787.75,p 20kg /4 m covered x1.15 wst,,, 116.64 ,,
,Tile grout pointing,,,4057.20,/20kgx5/10m2 p 5kgx1.15 wst,,, 24.59 ,,
,Tile spacers floor,,,558.90,/200x88 p m2/10 uses,,, 380.59 ,,
,, 12.88 ,,,,,,,,
,L,, M ,367.71,,,,,,
,, 6 x 40 mm Aluminium dividing strip ,,,,,,,,
,,,,,,,, 3.09 ,,
,Tiler & team  (T & T),,,77.27873894,p day / 25 m p day ,,, -   ,,
,Dividing strip,,,,5x1.05 waste,,, 3.09 ,,
,, 3.09 ,,,,,,,,
,L,, M ,0.00,,,,,,
,40mm granolithic paving  steel trowelled to floors,,,,,,, 1.41 ,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 0.07 ,,
,Screed gang ,, 1.32 ,p day / 20 m2 p day,,,, 2.59 ,,
,Screed (1:4),, 56.23 ,p d x 0.040 x 1.15 waste,,,, -   ,,
,Grano.,, -   ,p m3 x 0.040m3 per m2 x 1.15 waste,,,, 4.06 ,,
,, 1.47 ,,,,,,,,
,L,, M ,2.59,,,,,,
,40mm granolithic paving  steel trowelled to floors laid to falls and across falls,,,,,,, 1.41 ,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 0.09 ,,
,Screed gang ,, 1.32 ,p day / 15m2 p day,,,, 2.59 ,,
,Screed (1:4),, 56.23 ,p d x 0.040 x 1.15 waste,,,, -   ,,
,Grano.,, -   ,p m3 x 0.040m3 per m2 x 1.15 waste,,,, 4.08 ,,
,, 1.49 ,,,,,,,,
,L,, M ,2.59,,,,,,
,20mm waterproofed screed on concrete base slab,,,,,,, 1.41 ,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 0.09 ,,
,Screed gang ,, 1.32 ,p day /1 5 m2 p day,,,, 1.19 ,,
,Screed (1:3),, 51.75 ,p d x 0.02 x 1.15 waste,,,,,,
,Water proofing,,,,,,, 2.69 ,,
,, 1.49 ,,,,,,,,
,L,, M ,1.19,,,,,,
,," grout under mild steel base plates, bearing plates etc ",,,,,,,,
,20mm cement ,,,,,,, 1.41 ,,
,Labourer,, 42.21 ,p day / 30m2  p d  scrabbing,,,, 3.86 ,,
,Screed gang ,, 77.28 ,p day / 20 m2 p day,,,, -   ,,
,Grout (1:2),, -   ,p d x 0.020 x 1.15 waste,,,,,,
,,,,,,,, 5.27 ,,
,, 5.27 ,,,,,,,,
,L,, M ,0.00,,,,,,
,Dress grading into 100mm diameter full bore,,,,,,,,,
,Labourer,,21.11,p day / 9  p d  scrabbing,,, 2.35 ,,,
,Screed gang ,,77.28,p day /7 no p day,,, 11.04 ,,,
,Screed (1:3),,196.54,p m3 x 0.050m3 per m2 x 1.15 waste,,, 11.30 ,,,
,,,,,,, 24.69 ,,,
,L, 13.38 ,M,11.30,,,,,,
,35mm screed laid on concrete to receive tiles,,,,,,,,,
,Labourer,,21.11,p day / 30m2  p d  scrabbing,,, 0.70 ,,,
,Screed gang ,,77.28,p day / 20 m2 p day,,, 3.86 ,,,
,Screed (1:4),,179.12,p m3 x 0.035m3 per m2 x 1.15 waste,,, 7.21 ,,,
,,,,,,, 11.78 ,,,
,L, 4.57 ,M,7.21,,,,,,
,WAX POLISH TO FLOORS,,,,,,,,,
,Labourer,,21.11,p day / 120m2  p d  scrabbing,,, 0.35 ,,,
,Wax polish -1st time ,,4.00,Per 500g/ 80m2,,, 0.05 ,,,
,Wax polish-2nd time,,4.00,Per 500g/ 100m2,,, 0.04 ,,,
,,,,,,, 0.44 ,,,
